"Fecha","Horas","O3","O3_8Hrs","NO2","CO_8Hrs","SO2_24Hrs","PM_10_12Hrs","PM_2.5_12Hrs"
2020-10-24,21H 0M 0S,20,32,9,219,1,9,NA
2020-10-24,22H 0M 0S,22,30,7,224,1,11,NA
2020-10-24,23H 0M 0S,NA,28,NA,227,1,11,NA
2020-10-25,0S,NA,27,NA,231,1,NA,NA
2020-10-25,1H 0M 0S,NA,NA,NA,NA,1,NA,NA
2020-10-25,2H 0M 0S,NA,NA,NA,NA,1,NA,NA
2020-10-25,3H 0M 0S,NA,NA,NA,NA,1,NA,NA
2020-10-25,4H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-10-25,5H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-10-25,6H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-10-25,7H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-10-25,8H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-10-25,9H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-10-25,10H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-10-25,11H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-10-25,12H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-10-25,13H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-10-25,14H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-10-25,15H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-10-25,16H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-10-25,17H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-10-25,18H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-10-25,19H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-10-25,20H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-10-25,21H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-10-25,22H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-10-25,23H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-10-26,0S,NA,NA,NA,NA,NA,NA,NA
2020-10-26,1H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-10-26,2H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-10-26,3H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-10-26,4H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-10-26,5H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-10-26,6H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-10-26,7H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-10-26,8H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-10-26,9H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-10-26,10H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-10-26,11H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-10-26,12H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-10-26,13H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-10-26,14H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-10-26,15H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-10-26,16H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-10-26,17H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-10-26,18H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-10-26,19H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-10-26,20H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-10-26,21H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-10-26,22H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-10-26,23H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-10-27,0S,NA,NA,NA,NA,NA,NA,NA
2020-10-27,1H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-10-27,2H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-10-27,3H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-10-27,4H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-10-27,5H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-10-27,6H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-10-27,7H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-10-27,8H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-10-27,9H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-10-27,10H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-10-27,11H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-10-27,12H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-10-27,13H 0M 0S,63,NA,3,NA,NA,NA,NA
2020-10-27,14H 0M 0S,58,NA,3,NA,NA,9,NA
2020-10-27,15H 0M 0S,58,NA,3,NA,NA,9,NA
2020-10-27,16H 0M 0S,54,NA,NA,NA,NA,8,NA
2020-10-27,17H 0M 0S,54,NA,4,NA,NA,10,NA
2020-10-27,18H 0M 0S,50,56,5,224,NA,12,NA
2020-10-27,19H 0M 0S,43,54,5,223,NA,10,NA
2020-10-27,20H 0M 0S,31,51,9,222,NA,12,NA
2020-10-27,21H 0M 0S,17,46,15,224,NA,14,NA
2020-10-27,22H 0M 0S,14,40,14,233,NA,16,NA
2020-10-27,23H 0M 0S,16,35,10,248,NA,19,NA
2020-10-28,0S,13,30,12,263,NA,17,NA
2020-10-28,1H 0M 0S,4,24,16,279,NA,18,NA
2020-10-28,2H 0M 0S,1,17,19,305,NA,25,NA
2020-10-28,3H 0M 0S,1,12,16,342,NA,28,NA
2020-10-28,4H 0M 0S,1,8,14,375,NA,29,NA
2020-10-28,5H 0M 0S,1,6,13,392,NA,29,NA
2020-10-28,6H 0M 0S,1,5,14,403,1,25,NA
2020-10-28,7H 0M 0S,1,3,12,408,1,24,NA
2020-10-28,8H 0M 0S,3,2,15,429,1,21,NA
2020-10-28,9H 0M 0S,8,2,14,451,1,22,NA
2020-10-28,10H 0M 0S,28,6,13,455,1,23,NA
2020-10-28,11H 0M 0S,50,12,9,445,1,19,NA
2020-10-28,12H 0M 0S,67,20,8,432,1,19,NA
2020-10-28,13H 0M 0S,82,30,1,430,1,16,NA
2020-10-28,14H 0M 0S,61,38,1,418,1,15,NA
2020-10-28,15H 0M 0S,57,45,4,405,1,10,NA
2020-10-28,16H 0M 0S,55,51,3,376,1,16,NA
2020-10-28,17H 0M 0S,55,57,2,348,1,14,NA
2020-10-28,18H 0M 0S,52,60,3,320,1,14,NA
2020-10-28,19H 0M 0S,45,59,4,295,1,14,NA
2020-10-28,20H 0M 0S,38,56,8,276,1,13,NA
2020-10-28,21H 0M 0S,25,49,13,258,1,16,NA
2020-10-28,22H 0M 0S,20,43,16,254,1,18,NA
2020-10-28,23H 0M 0S,10,38,18,260,1,14,NA
2020-10-29,0S,2,31,22,274,1,22,NA
2020-10-29,1H 0M 0S,7,25,18,285,1,24,NA
2020-10-29,2H 0M 0S,1,19,20,311,1,29,NA
2020-10-29,3H 0M 0S,1,13,18,336,1,35,NA
2020-10-29,4H 0M 0S,1,8,17,360,1,29,NA
2020-10-29,5H 0M 0S,4,6,13,375,1,29,NA
2020-10-29,6H 0M 0S,2,4,12,388,1,25,NA
2020-10-29,7H 0M 0S,4,3,15,394,1,24,NA
2020-10-29,8H 0M 0S,7,3,12,465,1,25,NA
2020-10-29,9H 0M 0S,16,5,13,503,1,25,NA
2020-10-29,10H 0M 0S,27,8,12,516,1,23,NA
2020-10-29,11H 0M 0S,47,14,10,523,1,29,NA
2020-10-29,12H 0M 0S,62,21,6,511,1,22,NA
2020-10-29,13H 0M 0S,56,28,5,501,1,16,NA
2020-10-29,14H 0M 0S,58,35,3,494,1,11,NA
2020-10-29,15H 0M 0S,53,41,7,487,1,6,NA
2020-10-29,16H 0M 0S,48,46,9,401,1,13,NA
2020-10-29,17H 0M 0S,29,48,12,351,1,14,NA
2020-10-29,18H 0M 0S,30,48,13,318,1,18,NA
2020-10-29,19H 0M 0S,8,43,23,295,1,17,NA
2020-10-29,20H 0M 0S,2,36,21,297,1,20,NA
2020-10-29,21H 0M 0S,3,29,21,311,1,28,NA
2020-10-29,22H 0M 0S,5,22,13,329,1,23,NA
2020-10-29,23H 0M 0S,4,16,12,343,1,16,NA
2020-10-30,0S,6,11,13,357,1,15,NA
2020-10-30,1H 0M 0S,6,8,11,366,1,18,NA
2020-10-30,2H 0M 0S,NA,5,NA,379,1,18,NA
2020-10-30,3H 0M 0S,NA,4,NA,391,1,NA,NA
2020-10-30,4H 0M 0S,NA,NA,NA,NA,1,NA,NA
2020-10-30,5H 0M 0S,NA,NA,NA,NA,1,NA,NA
2020-10-30,6H 0M 0S,NA,NA,NA,NA,1,NA,NA
2020-10-30,7H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-10-30,8H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-10-30,9H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-10-30,10H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-10-30,11H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-10-30,12H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-10-30,13H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-10-30,14H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-10-30,15H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-10-30,16H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-10-30,17H 0M 0S,46,NA,5,NA,NA,NA,NA
2020-10-30,18H 0M 0S,35,NA,8,NA,NA,33,NA
2020-10-30,19H 0M 0S,21,NA,14,NA,NA,29,NA
2020-10-30,20H 0M 0S,9,NA,22,NA,NA,39,NA
2020-10-30,21H 0M 0S,9,NA,16,NA,NA,50,NA
2020-10-30,22H 0M 0S,14,22,13,231,NA,53,NA
2020-10-30,23H 0M 0S,9,20,13,238,NA,47,NA
2020-10-31,0S,10,19,13,242,NA,45,NA
2020-10-31,1H 0M 0S,22,16,8,250,NA,41,NA
2020-10-31,2H 0M 0S,18,14,7,258,NA,35,NA
2020-10-31,3H 0M 0S,14,13,11,258,NA,26,NA
2020-10-31,4H 0M 0S,6,13,11,254,NA,27,NA
2020-10-31,5H 0M 0S,3,12,12,249,NA,31,NA
2020-10-31,6H 0M 0S,6,11,11,246,NA,34,NA
2020-10-31,7H 0M 0S,2,10,11,254,NA,42,NA
2020-10-31,8H 0M 0S,7,10,14,273,NA,48,NA
2020-10-31,9H 0M 0S,14,9,14,309,NA,45,NA
2020-10-31,10H 0M 0S,28,10,12,336,1,39,NA
2020-10-31,11H 0M 0S,37,13,17,364,1,40,NA
2020-10-31,12H 0M 0S,43,18,6,372,1,35,NA
2020-10-31,13H 0M 0S,42,22,3,370,1,24,NA
2020-10-31,14H 0M 0S,43,27,4,362,1,17,NA
2020-10-31,15H 0M 0S,44,32,2,344,1,12,NA
2020-10-31,16H 0M 0S,43,37,4,313,1,13,NA
2020-10-31,17H 0M 0S,42,40,2,266,1,14,NA
2020-10-31,18H 0M 0S,39,42,4,231,1,15,NA
2020-10-31,19H 0M 0S,31,41,8,200,1,16,NA
2020-10-31,20H 0M 0S,27,39,9,191,1,24,NA
2020-10-31,21H 0M 0S,16,36,15,191,1,35,NA
2020-10-31,22H 0M 0S,14,32,11,194,1,38,NA
2020-10-31,23H 0M 0S,9,28,14,200,1,39,NA
2020-11-01,0S,NA,25,NA,204,1,39,NA
2020-11-01,1H 0M 0S,NA,23,NA,212,1,NA,NA
2020-11-01,2H 0M 0S,NA,NA,NA,NA,1,NA,NA
2020-11-01,3H 0M 0S,NA,NA,NA,NA,1,NA,NA
2020-11-01,4H 0M 0S,NA,NA,NA,NA,1,NA,NA
2020-11-01,5H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-01,6H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-01,7H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-01,8H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-01,9H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-01,10H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-01,11H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-01,12H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-01,13H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-01,14H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-01,15H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-01,16H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-01,17H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-01,18H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-01,19H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-01,20H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-01,21H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-01,22H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-01,23H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-02,0S,NA,NA,NA,NA,NA,NA,NA
2020-11-02,1H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-02,2H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-02,3H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-02,4H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-02,5H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-02,6H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-02,7H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-02,8H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-02,9H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-02,10H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-02,11H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-02,12H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-02,13H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-02,14H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-02,15H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-02,16H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-02,17H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-02,18H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-02,19H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-02,20H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-02,21H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-02,22H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-02,23H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-03,0S,NA,NA,NA,NA,NA,NA,NA
2020-11-03,1H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-03,2H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-03,3H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-03,4H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-03,5H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-03,6H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-03,7H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-03,8H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-03,9H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-03,10H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-03,11H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-03,12H 0M 0S,42,NA,6,NA,NA,NA,NA
2020-11-03,13H 0M 0S,47,NA,5,NA,NA,9,NA
2020-11-03,14H 0M 0S,47,NA,10,NA,NA,16,NA
2020-11-03,15H 0M 0S,56,NA,11,NA,NA,23,NA
2020-11-03,16H 0M 0S,51,NA,9,NA,NA,23,NA
2020-11-03,17H 0M 0S,39,47,11,206,NA,27,NA
2020-11-03,18H 0M 0S,30,45,12,206,NA,33,NA
2020-11-03,19H 0M 0S,18,41,16,208,NA,40,NA
2020-11-03,20H 0M 0S,17,38,14,213,NA,45,NA
2020-11-03,21H 0M 0S,23,35,11,219,NA,39,NA
2020-11-03,22H 0M 0S,17,31,15,225,NA,34,NA
2020-11-03,23H 0M 0S,10,26,16,237,NA,30,NA
2020-11-04,0S,9,20,16,241,NA,31,NA
2020-11-04,1H 0M 0S,18,18,8,245,NA,34,NA
2020-11-04,2H 0M 0S,23,17,5,246,NA,26,NA
2020-11-04,3H 0M 0S,22,17,5,242,NA,20,NA
2020-11-04,4H 0M 0S,10,17,9,236,NA,20,NA
2020-11-04,5H 0M 0S,3,14,17,233,1,33,NA
2020-11-04,6H 0M 0S,15,14,9,227,1,35,NA
2020-11-04,7H 0M 0S,3,13,16,222,1,28,NA
2020-11-04,8H 0M 0S,4,12,20,236,1,37,NA
2020-11-04,9H 0M 0S,7,11,23,263,1,44,NA
2020-11-04,10H 0M 0S,18,10,17,310,1,44,NA
2020-11-04,11H 0M 0S,25,11,20,347,1,45,NA
2020-11-04,12H 0M 0S,41,15,12,371,1,37,NA
2020-11-04,13H 0M 0S,48,20,5,380,1,35,NA
2020-11-04,14H 0M 0S,53,25,5,390,1,37,NA
2020-11-04,15H 0M 0S,55,31,5,384,1,34,NA
2020-11-04,16H 0M 0S,52,37,3,363,1,33,NA
2020-11-04,17H 0M 0S,49,43,4,330,1,31,NA
2020-11-04,18H 0M 0S,34,45,12,281,1,36,NA
2020-11-04,19H 0M 0S,24,45,15,247,1,44,NA
2020-11-04,20H 0M 0S,17,42,19,231,1,57,NA
2020-11-04,21H 0M 0S,10,37,17,224,1,65,NA
2020-11-04,22H 0M 0S,15,32,10,221,1,53,NA
2020-11-04,23H 0M 0S,11,27,11,225,1,43,NA
2020-11-05,0S,13,22,11,227,1,37,NA
2020-11-05,1H 0M 0S,16,18,8,229,1,34,NA
2020-11-05,2H 0M 0S,16,15,8,233,1,29,NA
2020-11-05,3H 0M 0S,10,14,9,231,1,27,NA
2020-11-05,4H 0M 0S,9,13,9,225,1,27,NA
2020-11-05,5H 0M 0S,18,14,8,220,1,23,NA
2020-11-05,6H 0M 0S,14,13,10,211,1,19,NA
2020-11-05,7H 0M 0S,6,13,17,209,1,19,NA
2020-11-05,8H 0M 0S,7,12,15,217,1,20,NA
2020-11-05,9H 0M 0S,13,12,15,242,1,16,NA
2020-11-05,10H 0M 0S,23,13,10,262,1,19,NA
2020-11-05,11H 0M 0S,NA,13,NA,270,1,19,NA
2020-11-05,12H 0M 0S,NA,14,NA,282,1,NA,NA
2020-11-05,13H 0M 0S,NA,NA,NA,NA,1,NA,NA
2020-11-05,14H 0M 0S,NA,NA,NA,NA,1,NA,NA
2020-11-05,15H 0M 0S,NA,NA,NA,NA,1,NA,NA
2020-11-05,16H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-05,17H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-05,18H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-05,19H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-05,20H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-05,21H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-05,22H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-05,23H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-06,0S,NA,NA,NA,NA,NA,NA,NA
2020-11-06,1H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-06,2H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-06,3H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-06,4H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-06,5H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-06,6H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-06,7H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-06,8H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-06,9H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-06,10H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-06,11H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-06,12H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-06,13H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-06,14H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-06,15H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-06,16H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-06,17H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-06,18H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-06,19H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-06,20H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-06,21H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-06,22H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-06,23H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-07,0S,NA,NA,NA,NA,NA,NA,NA
2020-11-07,1H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-07,2H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-07,3H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-07,4H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-07,5H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-07,6H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-07,7H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-07,8H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-07,9H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-07,10H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-07,11H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-07,12H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-07,13H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-07,14H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-07,15H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-07,16H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-07,17H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-07,18H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-07,19H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-07,20H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-07,21H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-07,22H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-07,23H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-08,0S,NA,NA,NA,NA,NA,NA,NA
2020-11-08,1H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-08,2H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-08,3H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-08,4H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-08,5H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-08,6H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-08,7H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-08,8H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-08,9H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-08,10H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-08,11H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-08,12H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-08,13H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-08,14H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-08,15H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-08,16H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-08,17H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-08,18H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-08,19H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-08,20H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-08,21H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-08,22H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-08,23H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-09,0S,NA,NA,NA,NA,NA,NA,NA
2020-11-09,1H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-09,2H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-09,3H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-09,4H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-09,5H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-09,6H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-09,7H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-09,8H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-09,9H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-09,10H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-09,11H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-09,12H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-09,13H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-09,14H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-09,15H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-09,16H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-09,17H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-09,18H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-09,19H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-09,20H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-09,21H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-09,22H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-09,23H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-10,0S,NA,NA,NA,NA,NA,NA,NA
2020-11-10,1H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-10,2H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-10,3H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-10,4H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-10,5H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-10,6H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-10,7H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-10,8H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-10,9H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-10,10H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-10,11H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-11-10,12H 0M 0S,NA,NA,NA,NA,NA,NA,NA
