"Fecha","Horas","O3","NO2","CO","SO2","PM_10","PM_2.5"
2023-05-03,19H 0M 0S,29,9,11,2,86,107
2023-05-03,20H 0M 0S,25,11,11,2,88,107
2023-05-03,21H 0M 0S,19,13,11,2,90,107
2023-05-03,22H 0M 0S,27,8,11,2,93,108
2023-05-03,23H 0M 0S,26,8,12,2,94,109
2023-05-04,0S,26,5,12,2,94,110
2023-05-04,1H 0M 0S,27,4,12,2,96,110
2023-05-04,2H 0M 0S,26,4,12,2,94,110
2023-05-04,3H 0M 0S,21,6,12,2,94,111
2023-05-04,4H 0M 0S,24,7,11,2,96,111
2023-05-04,5H 0M 0S,23,8,11,2,96,111
2023-05-04,6H 0M 0S,16,11,11,2,94,110
2023-05-04,7H 0M 0S,3,15,11,2,94,111
2023-05-04,8H 0M 0S,6,14,11,2,94,112
2023-05-04,9H 0M 0S,13,16,12,2,94,112
2023-05-04,10H 0M 0S,21,16,13,2,94,112
2023-05-04,11H 0M 0S,39,8,13,2,96,111
2023-05-04,12H 0M 0S,44,4,13,2,94,111
2023-05-04,13H 0M 0S,43,4,13,2,91,110
2023-05-04,14H 0M 0S,44,3,13,2,91,NA
2023-05-04,15H 0M 0S,42,4,13,2,90,109
2023-05-04,16H 0M 0S,44,3,12,2,90,109
2023-05-04,17H 0M 0S,44,3,11,2,90,110
2023-05-04,18H 0M 0S,41,4,11,2,90,110
2023-05-04,19H 0M 0S,39,5,10,2,81,109
2023-05-04,20H 0M 0S,31,10,10,2,78,110
2023-05-04,21H 0M 0S,24,13,10,2,80,110
2023-05-04,22H 0M 0S,27,10,11,2,81,111
2023-05-04,23H 0M 0S,22,11,11,2,83,111
2023-05-05,0S,26,9,11,2,84,112
2023-05-05,1H 0M 0S,26,9,11,2,84,112
2023-05-05,2H 0M 0S,25,10,11,4,84,112
2023-05-05,3H 0M 0S,20,9,12,4,84,112
2023-05-05,4H 0M 0S,24,8,12,4,84,112
2023-05-05,5H 0M 0S,21,10,11,4,84,112
2023-05-05,6H 0M 0S,4,14,11,4,86,113
2023-05-05,7H 0M 0S,5,13,11,4,87,113
2023-05-05,8H 0M 0S,9,13,12,4,86,113
2023-05-05,9H 0M 0S,14,14,12,4,87,113
2023-05-05,10H 0M 0S,27,10,13,4,87,112
2023-05-05,11H 0M 0S,38,9,13,4,86,113
2023-05-05,12H 0M 0S,51,8,13,4,88,113
2023-05-05,13H 0M 0S,55,5,13,4,88,114
2023-05-05,14H 0M 0S,38,3,13,4,87,112
2023-05-05,15H 0M 0S,41,3,12,4,87,113
2023-05-05,16H 0M 0S,44,4,12,4,86,113
2023-05-05,17H 0M 0S,41,3,11,4,86,113
2023-05-05,18H 0M 0S,34,5,10,4,84,113
2023-05-05,19H 0M 0S,31,7,10,4,84,112
2023-05-05,20H 0M 0S,25,9,10,4,84,112
2023-05-05,21H 0M 0S,24,8,10,4,81,111
2023-05-05,22H 0M 0S,21,8,10,4,78,110
2023-05-05,23H 0M 0S,21,9,11,4,77,109
2023-05-06,0S,17,10,11,4,77,109
2023-05-06,1H 0M 0S,14,11,11,4,76,108
2023-05-06,2H 0M 0S,16,10,12,4,77,109
2023-05-06,3H 0M 0S,13,10,12,2,77,110
2023-05-06,4H 0M 0S,19,9,12,2,78,110
2023-05-06,5H 0M 0S,21,8,12,2,78,111
2023-05-06,6H 0M 0S,4,11,12,2,78,110
2023-05-06,7H 0M 0S,2,12,12,2,78,109
2023-05-06,8H 0M 0S,5,13,13,2,77,108
2023-05-06,9H 0M 0S,9,18,13,2,77,108
2023-05-06,10H 0M 0S,26,15,14,2,77,108
2023-05-06,11H 0M 0S,39,11,14,2,78,108
2023-05-06,12H 0M 0S,55,4,14,2,77,107
2023-05-06,13H 0M 0S,41,4,14,2,78,107
2023-05-06,14H 0M 0S,37,3,14,2,78,107
2023-05-06,15H 0M 0S,37,3,13,2,78,107
2023-05-06,16H 0M 0S,37,4,12,2,78,107
2023-05-06,17H 0M 0S,37,2,11,2,77,106
2023-05-06,18H 0M 0S,34,5,10,2,77,106
2023-05-06,19H 0M 0S,30,6,10,2,78,106
2023-05-06,20H 0M 0S,26,8,10,2,81,106
2023-05-06,21H 0M 0S,26,8,10,2,87,107
2023-05-06,22H 0M 0S,24,8,10,2,90,108
2023-05-06,23H 0M 0S,24,7,11,2,91,108
2023-05-07,0S,21,7,11,2,91,108
2023-05-07,1H 0M 0S,18,9,11,2,91,108
2023-05-07,2H 0M 0S,15,9,12,2,91,107
2023-05-07,3H 0M 0S,9,11,12,2,94,107
2023-05-07,4H 0M 0S,5,13,12,2,96,108
2023-05-07,5H 0M 0S,3,14,12,2,97,107
2023-05-07,6H 0M 0S,4,13,12,2,96,107
2023-05-07,7H 0M 0S,3,12,12,2,96,107
2023-05-07,8H 0M 0S,8,12,13,2,97,107
2023-05-07,9H 0M 0S,20,10,13,2,94,107
2023-05-07,10H 0M 0S,31,8,13,2,93,106
2023-05-07,11H 0M 0S,38,5,13,2,90,105
2023-05-07,12H 0M 0S,37,3,12,2,88,105
2023-05-07,13H 0M 0S,38,3,12,2,87,104
2023-05-07,14H 0M 0S,39,3,12,2,87,104
2023-05-07,15H 0M 0S,39,4,11,2,87,104
2023-05-07,16H 0M 0S,39,3,10,2,87,104
2023-05-07,17H 0M 0S,36,3,10,2,88,104
2023-05-07,18H 0M 0S,31,5,9,2,88,104
2023-05-07,19H 0M 0S,23,7,9,2,88,103
2023-05-07,20H 0M 0S,20,7,9,2,86,102
2023-05-07,21H 0M 0S,23,7,10,2,81,97
2023-05-07,22H 0M 0S,27,5,10,2,80,94
2023-05-07,23H 0M 0S,23,6,10,2,78,93
2023-05-08,0S,21,6,10,2,78,91
2023-05-08,1H 0M 0S,15,8,10,2,77,90
2023-05-08,2H 0M 0S,13,8,11,2,76,88
2023-05-08,3H 0M 0S,13,7,11,2,71,85
2023-05-08,4H 0M 0S,9,8,11,2,67,82
2023-05-08,5H 0M 0S,12,7,11,2,65,81
2023-05-08,6H 0M 0S,8,8,11,4,65,79
2023-05-08,7H 0M 0S,3,11,11,4,64,78
2023-05-08,8H 0M 0S,10,10,11,4,63,78
2023-05-08,9H 0M 0S,18,7,11,4,63,79
2023-05-08,10H 0M 0S,24,6,11,4,64,79
2023-05-08,11H 0M 0S,31,5,11,4,64,78
2023-05-08,12H 0M 0S,36,7,11,4,64,79
2023-05-08,13H 0M 0S,61,5,12,4,65,81
2023-05-08,14H 0M 0S,57,4,12,4,67,82
2023-05-08,15H 0M 0S,44,4,11,4,68,84
2023-05-08,16H 0M 0S,38,4,11,4,70,85
2023-05-08,17H 0M 0S,34,5,11,4,73,85
2023-05-08,18H 0M 0S,29,6,11,4,80,88
2023-05-08,19H 0M 0S,26,7,11,4,88,90
2023-05-08,20H 0M 0S,25,6,11,4,102,93
2023-05-08,21H 0M 0S,23,6,11,4,103,96
2023-05-08,22H 0M 0S,23,6,11,4,103,96
2023-05-08,23H 0M 0S,23,6,11,4,103,96
2023-05-09,0S,19,8,11,4,102,94
2023-05-09,1H 0M 0S,14,9,11,4,102,94
2023-05-09,2H 0M 0S,15,7,11,4,102,93
2023-05-09,3H 0M 0S,14,8,11,4,102,93
2023-05-09,4H 0M 0S,16,6,11,4,103,93
2023-05-09,5H 0M 0S,14,7,11,4,103,93
2023-05-09,6H 0M 0S,9,10,11,4,102,94
2023-05-09,7H 0M 0S,4,12,11,4,102,93
2023-05-09,8H 0M 0S,9,12,11,4,102,91
2023-05-09,9H 0M 0S,18,10,12,4,102,91
2023-05-09,10H 0M 0S,27,8,12,4,102,93
2023-05-09,11H 0M 0S,33,8,12,4,102,94
2023-05-09,12H 0M 0S,39,4,12,4,102,94
2023-05-09,13H 0M 0S,37,3,12,4,102,94
2023-05-09,14H 0M 0S,37,4,12,4,102,93
2023-05-09,15H 0M 0S,29,7,12,4,102,93
2023-05-09,16H 0M 0S,34,4,11,4,102,91
2023-05-09,17H 0M 0S,31,6,11,6,102,88
2023-05-09,18H 0M 0S,29,8,11,6,97,87
2023-05-09,19H 0M 0S,19,12,11,6,88,87
2023-05-09,20H 0M 0S,14,12,11,6,73,85
2023-05-09,21H 0M 0S,26,8,12,6,70,84
2023-05-09,22H 0M 0S,22,9,12,6,68,84
2023-05-09,23H 0M 0S,27,8,12,6,70,84
2023-05-10,0S,28,7,12,6,70,85
2023-05-10,1H 0M 0S,26,6,12,6,68,85
2023-05-10,2H 0M 0S,24,6,12,6,68,85
2023-05-10,3H 0M 0S,24,5,12,6,67,87
2023-05-10,4H 0M 0S,26,4,11,6,65,87
2023-05-10,5H 0M 0S,14,9,11,6,65,87
2023-05-10,6H 0M 0S,1,13,11,6,65,87
2023-05-10,7H 0M 0S,1,12,11,6,67,88
2023-05-10,8H 0M 0S,6,12,12,6,67,88
2023-05-10,9H 0M 0S,12,15,12,6,67,88
2023-05-10,10H 0M 0S,26,13,13,6,68,88
2023-05-10,11H 0M 0S,38,7,13,6,68,88
2023-05-10,12H 0M 0S,46,5,13,6,68,90
2023-05-10,13H 0M 0S,44,4,13,6,68,90
2023-05-10,14H 0M 0S,44,3,13,6,70,91
2023-05-10,15H 0M 0S,43,3,13,6,67,88
2023-05-10,16H 0M 0S,44,4,12,6,64,90
2023-05-10,17H 0M 0S,42,4,12,6,65,94
2023-05-10,18H 0M 0S,31,8,11,6,73,97
2023-05-10,19H 0M 0S,30,5,11,6,73,NA
2023-05-10,20H 0M 0S,14,12,11,6,68,NA
2023-05-10,21H 0M 0S,8,15,11,6,67,NA
2023-05-10,22H 0M 0S,16,10,12,8,67,NA
2023-05-10,23H 0M 0S,21,9,12,6,67,NA
2023-05-11,0S,18,10,12,6,67,NA
2023-05-11,1H 0M 0S,21,9,12,6,67,NA
2023-05-11,2H 0M 0S,19,8,12,6,67,NA
2023-05-11,3H 0M 0S,5,12,12,6,68,NA
2023-05-11,4H 0M 0S,4,11,13,6,70,NA
2023-05-11,5H 0M 0S,6,9,12,6,71,NA
2023-05-11,6H 0M 0S,4,10,12,6,71,NA
2023-05-11,7H 0M 0S,2,12,12,6,70,NA
2023-05-11,8H 0M 0S,4,12,13,6,70,NA
2023-05-11,9H 0M 0S,13,12,13,6,70,NA
2023-05-11,10H 0M 0S,27,9,14,6,68,NA
2023-05-11,11H 0M 0S,36,6,14,6,68,NA
2023-05-11,12H 0M 0S,42,5,13,6,68,NA
2023-05-11,13H 0M 0S,42,4,13,6,68,NA
2023-05-11,14H 0M 0S,41,3,13,6,68,NA
2023-05-11,15H 0M 0S,41,3,12,6,70,NA
2023-05-11,16H 0M 0S,38,3,12,6,70,NA
2023-05-11,17H 0M 0S,35,6,11,6,68,NA
2023-05-11,18H 0M 0S,35,6,11,4,60,NA
2023-05-11,19H 0M 0S,31,7,11,4,60,NA
2023-05-11,20H 0M 0S,26,10,11,4,63,NA
2023-05-11,21H 0M 0S,21,11,11,4,65,NA
2023-05-11,22H 0M 0S,25,7,11,4,70,NA
2023-05-11,23H 0M 0S,24,8,11,4,70,NA
2023-05-12,0S,15,10,12,4,71,NA
2023-05-12,1H 0M 0S,14,10,12,4,71,NA
2023-05-12,2H 0M 0S,9,11,12,4,73,NA
2023-05-12,3H 0M 0S,2,14,13,4,74,NA
2023-05-12,4H 0M 0S,8,12,13,2,74,NA
2023-05-12,5H 0M 0S,14,9,13,2,74,NA
2023-05-12,6H 0M 0S,16,8,13,2,74,NA
2023-05-12,7H 0M 0S,11,11,13,2,74,NA
2023-05-12,8H 0M 0S,6,13,13,2,74,NA
2023-05-12,9H 0M 0S,13,12,13,2,74,NA
2023-05-12,10H 0M 0S,24,9,14,2,76,NA
2023-05-12,11H 0M 0S,32,9,13,2,76,NA
2023-05-12,12H 0M 0S,46,6,13,2,76,NA
2023-05-12,13H 0M 0S,78,6,13,2,74,NA
2023-05-12,14H 0M 0S,53,4,13,2,74,NA
2023-05-12,15H 0M 0S,38,4,13,2,76,NA
2023-05-12,16H 0M 0S,40,4,13,2,74,NA
2023-05-12,17H 0M 0S,41,5,12,2,76,NA
2023-05-12,18H 0M 0S,40,5,12,2,74,NA
2023-05-12,19H 0M 0S,28,10,12,2,76,NA
2023-05-12,20H 0M 0S,29,9,12,2,74,NA
2023-05-12,21H 0M 0S,25,10,12,2,70,NA
2023-05-12,22H 0M 0S,29,6,12,2,67,NA
2023-05-12,23H 0M 0S,27,6,12,2,67,NA
2023-05-13,0S,24,8,12,2,65,NA
2023-05-13,1H 0M 0S,23,7,12,2,65,NA
2023-05-13,2H 0M 0S,21,7,11,2,64,NA
2023-05-13,3H 0M 0S,15,10,11,2,61,NA
2023-05-13,4H 0M 0S,2,15,11,2,61,NA
2023-05-13,5H 0M 0S,5,11,11,2,61,NA
2023-05-13,6H 0M 0S,4,10,11,2,61,NA
2023-05-13,7H 0M 0S,2,11,12,2,61,NA
2023-05-13,8H 0M 0S,8,10,12,2,61,NA
2023-05-13,9H 0M 0S,13,13,13,4,61,NA
2023-05-13,10H 0M 0S,26,10,13,4,61,NA
2023-05-13,11H 0M 0S,38,5,13,4,63,NA
2023-05-13,12H 0M 0S,39,4,13,4,63,NA
2023-05-13,13H 0M 0S,40,3,13,4,61,NA
2023-05-13,14H 0M 0S,41,3,13,2,63,88
2023-05-13,15H 0M 0S,39,3,12,2,61,88
2023-05-13,16H 0M 0S,41,3,12,2,60,87
2023-05-13,17H 0M 0S,39,3,11,2,61,88
2023-05-13,18H 0M 0S,34,4,11,2,61,90
2023-05-13,19H 0M 0S,27,7,11,2,63,90
2023-05-13,20H 0M 0S,21,9,11,2,63,90
2023-05-13,21H 0M 0S,24,7,11,2,67,91
2023-05-13,22H 0M 0S,25,5,11,2,67,91
2023-05-13,23H 0M 0S,23,5,11,4,67,NA
2023-05-14,0S,18,6,11,4,67,NA
2023-05-14,1H 0M 0S,19,6,11,4,65,NA
2023-05-14,2H 0M 0S,14,7,11,4,65,NA
2023-05-14,3H 0M 0S,14,7,11,4,65,NA
2023-05-14,4H 0M 0S,19,5,11,4,64,NA
2023-05-14,5H 0M 0S,19,5,11,4,61,NA
2023-05-14,6H 0M 0S,6,8,11,4,61,NA
2023-05-14,7H 0M 0S,4,9,11,4,60,NA
2023-05-14,8H 0M 0S,7,8,11,2,58,NA
2023-05-14,9H 0M 0S,18,7,11,2,58,NA
2023-05-14,10H 0M 0S,28,6,12,2,55,NA
2023-05-14,11H 0M 0S,35,5,12,2,54,NA
2023-05-14,12H 0M 0S,42,4,12,2,54,NA
2023-05-14,13H 0M 0S,42,3,12,2,54,NA
2023-05-14,14H 0M 0S,41,4,12,2,54,NA
2023-05-14,15H 0M 0S,41,3,11,2,54,NA
2023-05-14,16H 0M 0S,27,6,11,2,57,NA
2023-05-14,17H 0M 0S,22,7,11,2,60,NA
2023-05-14,18H 0M 0S,22,5,11,2,64,NA
2023-05-14,19H 0M 0S,22,5,11,2,61,NA
2023-05-14,20H 0M 0S,17,7,11,2,61,NA
2023-05-14,21H 0M 0S,19,7,11,2,57,NA
2023-05-14,22H 0M 0S,19,5,11,2,55,NA
2023-05-14,23H 0M 0S,19,5,11,2,55,NA
2023-05-15,0S,20,5,11,2,NA,NA
2023-05-15,1H 0M 0S,18,5,11,2,NA,NA
2023-05-15,2H 0M 0S,15,5,11,2,NA,NA
2023-05-15,3H 0M 0S,16,5,11,2,NA,NA
2023-05-15,4H 0M 0S,11,6,10,2,NA,NA
2023-05-15,5H 0M 0S,9,8,10,2,NA,NA
2023-05-15,6H 0M 0S,8,7,10,2,NA,NA
2023-05-15,7H 0M 0S,5,9,10,2,NA,NA
2023-05-15,8H 0M 0S,5,10,11,2,NA,NA
2023-05-15,9H 0M 0S,10,10,11,2,NA,NA
2023-05-15,10H 0M 0S,18,9,12,2,NA,NA
2023-05-15,11H 0M 0S,26,7,12,2,NA,NA
2023-05-15,12H 0M 0S,32,5,12,2,NA,NA
2023-05-15,13H 0M 0S,34,5,12,2,NA,NA
2023-05-15,14H 0M 0S,27,6,12,2,NA,NA
2023-05-15,15H 0M 0S,25,9,12,2,NA,NA
2023-05-15,16H 0M 0S,31,7,12,4,NA,NA
2023-05-15,17H 0M 0S,29,7,11,4,NA,NA
2023-05-15,18H 0M 0S,23,8,11,4,NA,NA
2023-05-15,19H 0M 0S,14,11,11,4,74,NA
2023-05-15,20H 0M 0S,16,9,11,4,76,NA
2023-05-15,21H 0M 0S,15,9,12,4,74,NA
2023-05-15,22H 0M 0S,14,9,12,4,74,NA
2023-05-15,23H 0M 0S,12,10,12,4,73,NA
2023-05-16,0S,11,10,12,4,73,NA
2023-05-16,1H 0M 0S,13,7,12,4,71,NA
2023-05-16,2H 0M 0S,14,6,12,4,71,82
2023-05-16,3H 0M 0S,9,8,12,4,73,84
2023-05-16,4H 0M 0S,2,11,12,4,74,84
2023-05-16,5H 0M 0S,4,10,12,4,76,85
2023-05-16,6H 0M 0S,5,11,11,4,76,87
2023-05-16,7H 0M 0S,1,11,12,4,80,88
2023-05-16,8H 0M 0S,4,10,12,4,83,88
2023-05-16,9H 0M 0S,11,11,13,4,84,88
2023-05-16,10H 0M 0S,21,10,13,4,84,88
2023-05-16,11H 0M 0S,32,6,13,4,84,85
2023-05-16,12H 0M 0S,38,6,13,4,86,87
2023-05-16,13H 0M 0S,42,5,13,4,87,87
2023-05-16,14H 0M 0S,43,4,13,4,83,85
2023-05-16,15H 0M 0S,43,3,13,2,78,85
2023-05-16,16H 0M 0S,41,4,12,2,78,87
2023-05-16,17H 0M 0S,37,5,12,4,77,85
2023-05-16,18H 0M 0S,34,7,11,4,70,85
2023-05-16,19H 0M 0S,29,9,11,4,67,85
2023-05-16,20H 0M 0S,19,11,11,4,67,87
2023-05-16,21H 0M 0S,18,10,12,4,68,88
2023-05-16,22H 0M 0S,21,8,12,4,71,91
2023-05-16,23H 0M 0S,22,8,12,4,73,90
2023-05-17,0S,14,10,12,4,74,91
2023-05-17,1H 0M 0S,14,10,12,4,76,91
2023-05-17,2H 0M 0S,19,7,12,4,77,91
2023-05-17,3H 0M 0S,14,8,12,4,76,93
2023-05-17,4H 0M 0S,10,8,12,4,76,93
2023-05-17,5H 0M 0S,4,10,12,4,76,93
2023-05-17,6H 0M 0S,1,11,12,4,77,94
2023-05-17,7H 0M 0S,2,10,12,4,76,94
2023-05-17,8H 0M 0S,4,11,12,4,76,94
2023-05-17,9H 0M 0S,11,11,12,4,76,94
2023-05-17,10H 0M 0S,26,9,13,4,76,93
2023-05-17,11H 0M 0S,31,8,13,4,76,94
2023-05-17,12H 0M 0S,41,7,13,4,76,94
2023-05-17,13H 0M 0S,53,5,13,4,76,96
2023-05-17,14H 0M 0S,46,4,13,4,77,96
2023-05-17,15H 0M 0S,46,3,13,4,80,96
2023-05-17,16H 0M 0S,44,3,12,4,78,94
2023-05-17,17H 0M 0S,41,4,12,2,78,96
2023-05-17,18H 0M 0S,39,4,11,2,80,97
2023-05-17,19H 0M 0S,39,5,11,2,81,103
2023-05-17,20H 0M 0S,36,6,11,2,80,97
2023-05-17,21H 0M 0S,33,6,11,2,80,94
2023-05-17,22H 0M 0S,29,7,11,2,77,94
2023-05-17,23H 0M 0S,17,12,11,2,77,94
2023-05-18,0S,28,6,12,2,78,97
2023-05-18,1H 0M 0S,32,4,12,2,80,102
2023-05-18,2H 0M 0S,25,6,12,2,80,102
2023-05-18,3H 0M 0S,24,6,11,2,80,102
2023-05-18,4H 0M 0S,22,5,11,2,80,97
2023-05-18,5H 0M 0S,18,7,11,2,78,97
2023-05-18,6H 0M 0S,18,7,11,2,76,96
2023-05-18,7H 0M 0S,15,9,11,2,74,94
2023-05-18,8H 0M 0S,17,10,11,2,71,93
2023-05-18,9H 0M 0S,19,11,11,2,70,96
2023-05-18,10H 0M 0S,26,10,12,2,68,NA
2023-05-18,11H 0M 0S,38,8,12,2,68,NA
2023-05-18,12H 0M 0S,44,7,12,2,68,NA
2023-05-18,13H 0M 0S,63,5,12,2,68,NA
2023-05-18,14H 0M 0S,57,5,12,2,68,NA
2023-05-18,15H 0M 0S,42,6,12,2,67,NA
2023-05-18,16H 0M 0S,41,6,12,2,65,NA
2023-05-18,17H 0M 0S,40,6,12,2,65,NA
2023-05-18,18H 0M 0S,40,8,12,2,65,NA
2023-05-18,19H 0M 0S,29,9,12,2,65,NA
2023-05-18,20H 0M 0S,19,10,12,2,68,NA
2023-05-18,21H 0M 0S,19,9,12,2,68,NA
2023-05-18,22H 0M 0S,21,9,12,2,68,NA
2023-05-18,23H 0M 0S,22,7,12,2,67,NA
2023-05-19,0S,24,6,12,2,64,NA
2023-05-19,1H 0M 0S,26,4,12,2,63,NA
2023-05-19,2H 0M 0S,26,4,12,2,63,NA
2023-05-19,3H 0M 0S,26,4,12,2,64,NA
2023-05-19,4H 0M 0S,26,3,12,2,64,NA
2023-05-19,5H 0M 0S,27,4,11,2,64,NA
2023-05-19,6H 0M 0S,24,4,11,2,65,NA
2023-05-19,7H 0M 0S,13,10,11,2,67,NA
2023-05-19,8H 0M 0S,14,13,11,2,68,NA
2023-05-19,9H 0M 0S,20,11,12,2,68,NA
2023-05-19,10H 0M 0S,24,11,12,2,70,NA
2023-05-19,11H 0M 0S,29,10,13,2,70,NA
2023-05-19,12H 0M 0S,37,10,13,2,70,NA
2023-05-19,13H 0M 0S,55,7,13,2,71,NA
2023-05-19,14H 0M 0S,61,5,14,2,71,NA
2023-05-19,15H 0M 0S,44,4,14,2,71,NA
2023-05-19,16H 0M 0S,42,4,13,2,70,NA
2023-05-19,17H 0M 0S,NA,NA,13,2,70,NA
2023-05-19,18H 0M 0S,41,NA,11,2,68,NA
2023-05-19,19H 0M 0S,36,7,10,2,68,NA
2023-05-19,20H 0M 0S,27,8,9,2,68,NA
2023-05-19,21H 0M 0S,19,13,7,2,71,NA
2023-05-19,22H 0M 0S,20,8,6,NA,73,NA
2023-05-19,23H 0M 0S,19,7,5,NA,73,NA
2023-05-20,0S,19,6,4,NA,71,NA
2023-05-20,1H 0M 0S,18,6,4,NA,71,NA
2023-05-20,2H 0M 0S,11,8,4,NA,71,NA
2023-05-20,3H 0M 0S,6,10,4,NA,71,NA
2023-05-20,4H 0M 0S,4,11,4,NA,71,NA
2023-05-20,5H 0M 0S,4,11,4,NA,71,NA
2023-05-20,6H 0M 0S,2,11,4,NA,71,NA
2023-05-20,7H 0M 0S,3,11,4,NA,73,NA
2023-05-20,8H 0M 0S,5,12,5,NA,71,NA
2023-05-20,9H 0M 0S,12,12,5,NA,73,NA
2023-05-20,10H 0M 0S,22,10,6,NA,71,NA
2023-05-20,11H 0M 0S,33,7,6,NA,71,NA
2023-05-20,12H 0M 0S,41,5,6,NA,70,NA
2023-05-20,13H 0M 0S,45,5,6,NA,68,NA
2023-05-20,14H 0M 0S,43,6,6,NA,65,NA
2023-05-20,15H 0M 0S,40,6,6,NA,64,NA
2023-05-20,16H 0M 0S,46,3,5,NA,64,NA
2023-05-20,17H 0M 0S,36,3,4,NA,63,85
2023-05-20,18H 0M 0S,26,6,4,NA,67,87
2023-05-20,19H 0M 0S,21,6,4,NA,67,87
2023-05-20,20H 0M 0S,20,7,4,NA,63,85
2023-05-20,21H 0M 0S,17,7,4,NA,60,84
2023-05-20,22H 0M 0S,16,6,4,NA,60,82
2023-05-20,23H 0M 0S,16,5,4,NA,60,81
2023-05-21,0S,16,4,4,NA,61,84
2023-05-21,1H 0M 0S,19,4,4,NA,74,85
2023-05-21,2H 0M 0S,18,4,4,NA,80,84
2023-05-21,3H 0M 0S,18,5,4,NA,86,81
2023-05-21,4H 0M 0S,19,4,4,NA,90,81
2023-05-21,5H 0M 0S,20,4,4,NA,102,81
2023-05-21,6H 0M 0S,22,3,3,NA,106,79
2023-05-21,7H 0M 0S,19,6,3,NA,110,79
2023-05-21,8H 0M 0S,19,5,3,NA,110,81
2023-05-21,9H 0M 0S,17,7,3,NA,111,82
2023-05-21,10H 0M 0S,19,7,3,NA,112,85
2023-05-21,11H 0M 0S,21,7,4,NA,115,87
2023-05-21,12H 0M 0S,24,7,4,NA,119,91
2023-05-21,13H 0M 0S,29,6,4,NA,124,94
2023-05-21,14H 0M 0S,29,8,4,NA,129,102
2023-05-21,15H 0M 0S,33,7,4,NA,131,106
2023-05-21,16H 0M 0S,41,3,5,NA,134,108
2023-05-21,17H 0M 0S,41,2,4,NA,138,111
2023-05-21,18H 0M 0S,35,3,4,NA,138,112
2023-05-21,19H 0M 0S,23,6,4,NA,141,116
2023-05-21,20H 0M 0S,17,7,4,NA,144,119
2023-05-21,21H 0M 0S,19,5,4,NA,145,120
2023-05-21,22H 0M 0S,23,5,4,NA,144,119
2023-05-21,23H 0M 0S,22,4,4,NA,144,119
2023-05-22,0S,16,7,4,NA,143,118
2023-05-22,1H 0M 0S,12,8,4,NA,139,118
2023-05-22,2H 0M 0S,13,6,4,NA,137,118
2023-05-22,3H 0M 0S,12,6,4,NA,134,118
2023-05-22,4H 0M 0S,10,7,4,NA,133,118
2023-05-22,5H 0M 0S,5,8,4,NA,129,119
2023-05-22,6H 0M 0S,3,9,4,NA,123,121
2023-05-22,7H 0M 0S,2,10,4,NA,118,121
2023-05-22,8H 0M 0S,4,10,5,NA,117,121
2023-05-22,9H 0M 0S,13,8,5,NA,116,122
2023-05-22,10H 0M 0S,19,7,5,NA,114,122
2023-05-22,11H 0M 0S,24,7,6,NA,112,122
2023-05-22,12H 0M 0S,31,6,6,NA,108,118
2023-05-22,13H 0M 0S,34,7,6,NA,104,115
2023-05-22,14H 0M 0S,42,5,6,NA,94,110
2023-05-22,15H 0M 0S,34,5,6,NA,94,106
2023-05-22,16H 0M 0S,36,3,5,NA,94,102
2023-05-22,17H 0M 0S,36,4,5,NA,84,96
2023-05-22,18H 0M 0S,21,9,5,NA,83,93
2023-05-22,19H 0M 0S,19,9,5,NA,80,88
2023-05-22,20H 0M 0S,22,7,4,NA,88,88
2023-05-22,21H 0M 0S,18,9,4,NA,86,NA
2023-05-22,22H 0M 0S,10,13,5,NA,86,NA
2023-05-22,23H 0M 0S,11,11,5,NA,86,NA
2023-05-23,0S,13,8,5,NA,87,NA
2023-05-23,1H 0M 0S,12,7,5,NA,86,NA
2023-05-23,2H 0M 0S,11,6,5,NA,87,NA
2023-05-23,3H 0M 0S,10,7,5,NA,87,NA
2023-05-23,4H 0M 0S,6,9,5,NA,88,NA
2023-05-23,5H 0M 0S,5,9,5,NA,88,87
2023-05-23,6H 0M 0S,2,9,5,NA,90,88
2023-05-23,7H 0M 0S,2,9,5,NA,88,88
2023-05-23,8H 0M 0S,4,9,5,NA,88,88
2023-05-23,9H 0M 0S,9,10,5,NA,91,88
2023-05-23,10H 0M 0S,25,9,6,NA,91,88
2023-05-23,11H 0M 0S,34,8,6,NA,90,88
2023-05-23,12H 0M 0S,46,5,6,NA,90,90
2023-05-23,13H 0M 0S,51,3,6,NA,90,91
2023-05-23,14H 0M 0S,55,3,6,NA,91,91
2023-05-23,15H 0M 0S,46,3,6,NA,93,94
2023-05-23,16H 0M 0S,55,3,5,NA,93,NA
2023-05-23,17H 0M 0S,46,3,4,NA,91,NA
2023-05-23,18H 0M 0S,45,4,5,NA,90,NA
2023-05-23,19H 0M 0S,34,6,5,NA,80,NA
2023-05-23,20H 0M 0S,29,9,5,NA,NA,NA
2023-05-23,21H 0M 0S,21,9,6,NA,NA,NA
2023-05-23,22H 0M 0S,24,9,6,NA,NA,NA
2023-05-23,23H 0M 0S,20,13,7,NA,NA,NA
2023-05-24,0S,22,8,8,2,NA,NA
2023-05-24,1H 0M 0S,19,7,8,2,NA,NA
2023-05-24,2H 0M 0S,15,7,8,2,NA,NA
2023-05-24,3H 0M 0S,9,8,8,2,NA,NA
2023-05-24,4H 0M 0S,9,9,8,2,NA,NA
2023-05-24,5H 0M 0S,9,9,8,2,NA,NA
